scenario_id,opinion_leaf,opinion_domain,opinion_leaf_label,attack_present,attack_leaf,attack_leaf_label,baseline_score,post_score,delta_score,abs_delta_score,adversarial_effectivity,adversarial_direction,profile_id,exposure_intensity_hint,attack_realism_score,attack_coherence_score,attack_rewrite_required,attack_heuristic_pass,baseline_plausibility_score,baseline_consistency_score,baseline_rewrite_required,baseline_heuristic_pass,post_plausibility_score,post_consistency_score,post_rewrite_required,post_heuristic_pass,baseline_fallback_used,post_fallback_used,scenario_design,profile_panel_index,leaf_repeat_index_within_profile,profile_cont_chronological_age,profile_cont_big_five_agreeableness_altruism_pct,profile_cont_big_five_agreeableness_compliance_pct,profile_cont_big_five_agreeableness_modesty_pct,profile_cont_big_five_agreeableness_straightforwardness_pct,profile_cont_big_five_agreeableness_tender_mindedness_pct,profile_cont_big_five_agreeableness_trust_pct,profile_cont_big_five_agreeableness_mean_pct,profile_cont_big_five_conscientiousness_achievement_striving_pct,profile_cont_big_five_conscientiousness_competence_pct,profile_cont_big_five_conscientiousness_deliberation_pct,profile_cont_big_five_conscientiousness_dutifulness_pct,profile_cont_big_five_conscientiousness_order_pct,profile_cont_big_five_conscientiousness_self_discipline_pct,profile_cont_big_five_conscientiousness_mean_pct,profile_cont_big_five_extraversion_activity_level_pct,profile_cont_big_five_extraversion_assertiveness_pct,profile_cont_big_five_extraversion_excitement_seeking_pct,profile_cont_big_five_extraversion_gregariousness_pct,profile_cont_big_five_extraversion_positive_emotions_pct,profile_cont_big_five_extraversion_warmth_pct,profile_cont_big_five_extraversion_mean_pct,profile_cont_big_five_neuroticism_anger_hostility_pct,profile_cont_big_five_neuroticism_anxiety_pct,profile_cont_big_five_neuroticism_depression_pct,profile_cont_big_five_neuroticism_impulsiveness_pct,profile_cont_big_five_neuroticism_self_consciousness_pct,profile_cont_big_five_neuroticism_stress_vulnerability_pct,profile_cont_big_five_neuroticism_mean_pct,profile_cont_big_five_openness_to_experience_actions_pct,profile_cont_big_five_openness_to_experience_aesthetics_pct,profile_cont_big_five_openness_to_experience_fantasy_pct,profile_cont_big_five_openness_to_experience_feelings_pct,profile_cont_big_five_openness_to_experience_ideas_pct,profile_cont_big_five_openness_to_experience_values_pct,profile_cont_big_five_openness_to_experience_mean_pct,profile_cont_heuristic_shift_sensitivity_proxy,profile_cont_resilience_index,profile_cat_sex
scenario_01173,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,587.0,529.0,-58.0,58.0,58.0,-1,profile_0380,0.68,0.7,0.8,False,True,0.8,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,74,1,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01174,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,450.0,475.0,25.0,25.0,-25.0,-1,profile_0380,0.62,0.5,0.6,True,True,0.7,0.6,False,False,0.8,0.8,False,True,False,False,profile_panel_factorial,74,2,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01175,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,450.0,480.0,30.0,30.0,-30.0,-1,profile_0380,0.62,0.7,0.8,False,True,0.7,0.6,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,74,3,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01176,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,523.0,550.0,27.0,27.0,27.0,1,profile_0380,0.68,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,False,False,False,profile_panel_factorial,74,4,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01177,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,623.0,665.0,42.0,42.0,-42.0,-1,profile_0380,0.68,0.8,0.9,False,True,0.8,0.9,False,True,0.85,0.9,False,True,False,False,profile_panel_factorial,74,1,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01178,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,623.0,660.0,37.0,37.0,-37.0,-1,profile_0380,0.68,0.8,0.7,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,74,2,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01179,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,312.0,390.0,78.0,78.0,-78.0,-1,profile_0380,0.62,0.8,0.9,False,False,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,74,3,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01180,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,687.0,720.0,33.0,33.0,33.0,1,profile_0380,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,74,4,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01181,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,687.0,723.0,36.0,36.0,-36.0,-1,profile_0380,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,74,1,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01182,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,623.0,650.0,27.0,27.0,-27.0,-1,profile_0380,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.9,False,False,False,False,profile_panel_factorial,74,2,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01183,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,217.0,260.0,43.0,43.0,-43.0,-1,profile_0380,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.7,0.8,False,True,False,False,profile_panel_factorial,74,3,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01184,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,687.0,732.0,45.0,45.0,45.0,1,profile_0380,0.62,0.8,0.9,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,74,4,37.0,65.106,73.487,63.061,56.449,60.252,66.41,64.127,89.169,100.0,76.311,67.914,93.469,80.288,84.525,73.826,50.967,60.533,57.952,39.254,42.081,54.102,9.004,8.208,12.349,24.185,15.843,14.77,14.06,81.677,67.504,59.829,61.744,54.219,53.358,63.055,0.2339,0.7661,Male
scenario_01185,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,312.0,350.0,38.0,38.0,-38.0,-1,profile_0385,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,75,1,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01186,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,472.0,510.0,38.0,38.0,-38.0,-1,profile_0385,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,75,2,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01187,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,215.0,280.0,65.0,65.0,-65.0,-1,profile_0385,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,75,3,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01188,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,217.0,250.0,33.0,33.0,33.0,1,profile_0385,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,75,4,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01189,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,423.0,492.0,69.0,69.0,-69.0,-1,profile_0385,0.75,0.6,0.7,True,False,0.8,0.7,False,True,0.7,0.6,False,True,False,False,profile_panel_factorial,75,1,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01190,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,312.0,384.0,72.0,72.0,-72.0,-1,profile_0385,0.62,0.7,0.8,False,False,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,75,2,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01191,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,42.0,60.0,18.0,18.0,-18.0,-1,profile_0385,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,75,3,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01192,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,321.0,372.0,51.0,51.0,51.0,1,profile_0385,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,75,4,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01193,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,450.0,512.0,62.0,62.0,-62.0,-1,profile_0385,0.62,0.7,0.8,False,True,0.8,0.7,False,False,0.8,0.9,False,True,False,False,profile_panel_factorial,75,1,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01194,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,321.0,384.0,63.0,63.0,-63.0,-1,profile_0385,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.9,False,True,False,False,profile_panel_factorial,75,2,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01195,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,73.0,84.0,11.0,11.0,-11.0,-1,profile_0385,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,75,3,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01196,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Coordinated_Amplification > Astroturf_Comment_Wave,Astroturf_Comment_Wave,217.0,289.0,72.0,72.0,72.0,1,profile_0385,0.62,0.7,0.8,False,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_factorial,75,4,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01197,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,423.0,482.0,59.0,59.0,-59.0,-1,profile_0385,0.62,0.8,0.9,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,75,1,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01198,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,387.0,450.0,63.0,63.0,-63.0,-1,profile_0385,0.62,0.8,0.9,False,True,0.7,0.6,False,True,0.6,0.7,False,False,False,False,profile_panel_factorial,75,2,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01199,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,137.0,165.0,28.0,28.0,-28.0,-1,profile_0385,0.72,0.6,0.7,True,True,0.0,0.0,True,True,0.8,0.7,False,True,False,False,profile_panel_factorial,75,3,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01200,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Pseudo_Expert_Authority_Cue,Pseudo_Expert_Authority_Cue,215.0,250.0,35.0,35.0,35.0,1,profile_0385,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,False,False,False,profile_panel_factorial,75,4,52.0,84.374,90.795,89.782,83.035,92.968,100.0,90.159,76.397,70.466,60.59,66.713,49.961,57.379,63.584,45.754,38.98,39.953,39.439,43.459,28.053,39.273,74.584,59.83,64.905,55.439,59.687,48.315,60.46,18.681,18.997,13.251,23.488,16.195,11.172,16.964,0.5411,0.4589,Other
scenario_01201,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,320.0,280.0,-40.0,40.0,40.0,-1,profile_0396,0.62,0.7,0.8,False,True,0.8,0.9,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,76,1,46.0,68.629,66.708,78.07,69.215,79.495,76.253,73.062,47.965,23.578,48.2,63.09,54.418,65.009,50.377,11.358,3.097,13.49,24.884,2.031,12.093,11.159,77.597,81.164,100.0,72.609,79.055,88.679,83.184,52.707,64.621,52.024,71.612,54.368,54.125,58.243,0.6351,0.3649,Other
scenario_01202,Issue_Position_Taxonomy > Defense_and_National_Security > Civil_Defense_Preparedness_Support,Defense_and_National_Security,Civil_Defense_Preparedness_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,215.0,280.0,65.0,65.0,-65.0,-1,profile_0396,0.62,0.7,0.8,False,True,0.7,0.8,False,True,0.7,0.6,False,True,False,False,profile_panel_factorial,76,2,46.0,68.629,66.708,78.07,69.215,79.495,76.253,73.062,47.965,23.578,48.2,63.09,54.418,65.009,50.377,11.358,3.097,13.49,24.884,2.031,12.093,11.159,77.597,81.164,100.0,72.609,79.055,88.679,83.184,52.707,64.621,52.024,71.612,54.368,54.125,58.243,0.6351,0.3649,Other
scenario_01203,Issue_Position_Taxonomy > Defense_and_National_Security > Domestic_Security_Powers_Expansion_Support,Defense_and_National_Security,Domestic_Security_Powers_Expansion_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,187.0,210.0,23.0,23.0,-23.0,-1,profile_0396,0.62,0.7,0.8,False,True,0.7,0.6,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,76,3,46.0,68.629,66.708,78.07,69.215,79.495,76.253,73.062,47.965,23.578,48.2,63.09,54.418,65.009,50.377,11.358,3.097,13.49,24.884,2.031,12.093,11.159,77.597,81.164,100.0,72.609,79.055,88.679,83.184,52.707,64.621,52.024,71.612,54.368,54.125,58.243,0.6351,0.3649,Other
scenario_01204,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Defense_and_National_Security,Strategic_Autonomy_Support,1,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,217.0,289.0,72.0,72.0,72.0,1,profile_0396,0.62,0.7,0.8,False,True,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,76,4,46.0,68.629,66.708,78.07,69.215,79.495,76.253,73.062,47.965,23.578,48.2,63.09,54.418,65.009,50.377,11.358,3.097,13.49,24.884,2.031,12.093,11.159,77.597,81.164,100.0,72.609,79.055,88.679,83.184,52.707,64.621,52.024,71.612,54.368,54.125,58.243,0.6351,0.3649,Other
scenario_01205,Issue_Position_Taxonomy > Defense_and_National_Security > Alliance_Commitment_Support,Defense_and_National_Security,Alliance_Commitment_Support,1,ATTACK_VECTORS > Manipulative_Persuasion > Fear_Appeal_Scapegoating_Post,Fear_Appeal_Scapegoating_Post,320.0,280.0,-40.0,40.0,40.0,-1,profile_0396,0.62,0.7,0.8,False,False,0.8,0.7,False,True,0.8,0.7,False,True,False,False,profile_panel_factorial,76,1,46.0,68.629,66.708,78.07,69.215,79.495,76.253,73.062,47.965,23.578,48.2,63.09,54.418,65.009,50.377,11.358,3.097,13.49,24.884,2.031,12.093,11.159,77.597,81.164,100.0,72.609,79.055,88.679,83.184,52.707,64.621,52.024,71.612,54.368,54.125,58.243,0.6351,0.3649,Other
