config_label,config_n_tasks,config_attack_leaf,config_attack_label,config_opinion_leaf,config_opinion_label,config_opinion_domain,adversarial_direction,task_reliability_weight,profile_id,sex,age_years,bf_agreeableness,bf_conscientiousness,bf_extraversion,bf_neuroticism,bf_openness,predicted_adversarial_effectivity,config_csi_pct,config_csi_raw,observed_baseline_score,observed_post_score,observed_delta_score,observed_abs_delta_score,observed_adversarial_effectivity
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0039,Female,54.0,79.495,2.305,27.977,49.057,29.085,29.430606166571415,89.0,-19.99502462155835,450.0,520.0,70.0,70.0,70.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0399,Other,19.0,70.966,43.802,9.82,35.943,60.508,28.295545764517644,88.0,-20.109560807869457,214.0,150.0,-64.0,64.0,-64.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0288,Female,37.0,12.632,27.063,54.288,91.998,19.238,28.780127363176216,87.0,-20.12323270018376,327.0,370.0,43.0,43.0,43.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0017,Other,26.0,13.669,19.917,22.299,45.486,38.855,29.371759311649402,86.0,-20.1988658410923,214.0,287.0,73.0,73.0,73.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0495,Other,28.0,71.434,22.091,72.858,61.82,80.398,27.004201942091175,85.0,-20.225493671954784,217.0,245.0,28.0,28.0,28.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0202,Female,57.0,55.159,35.21,41.861,16.998,53.347,29.4164992205968,84.0,-20.455021807643462,321.0,384.0,63.0,63.0,63.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0070,Female,28.0,83.108,46.305,57.749,76.14,81.415,27.654997882233683,83.0,-20.606560830019752,450.0,520.0,70.0,70.0,70.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0376,Female,37.0,53.142,48.872,85.839,51.703,62.783,27.52331222405697,82.0,-20.618958653943672,623.0,680.0,57.0,57.0,57.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0379,Other,18.0,34.916,45.901,93.213,32.842,88.461,26.5021571226344,81.0,-20.672633258172514,623.0,652.0,29.0,29.0,29.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0260,Female,25.0,80.466,54.414,59.667,20.85,41.199,27.755990899147662,80.0,-20.76207711589029,187.0,150.0,-37.0,37.0,-37.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0465,Female,68.0,44.208,42.59,34.068,58.961,78.701,30.42383971392887,79.0,-20.895067320939432,321.0,384.0,63.0,63.0,63.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0400,Male,36.0,26.917,8.56,8.882,55.983,42.872,30.2250832760604,78.0,-20.93545204643883,623.0,652.0,29.0,29.0,29.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0221,Female,30.0,25.321,51.659,60.858,89.632,82.176,28.477672857723174,77.0,-20.97185322072376,687.0,732.0,45.0,45.0,45.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0254,Female,37.0,62.314,66.967,17.523,5.957,23.47,29.694349415182288,76.0,-20.97893820075222,472.0,524.0,52.0,52.0,52.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0215,Other,35.0,24.014,27.89,56.711,62.544,87.641,28.170698700044213,75.0,-21.02876088500057,687.0,723.0,36.0,36.0,36.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0230,Female,32.0,65.052,77.783,19.634,91.287,43.891,28.975261428328942,74.0,-21.033889253861457,472.0,440.0,-32.0,32.0,-32.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0356,Other,18.0,47.082,38.259,95.611,54.137,31.625,26.337168419993098,73.0,-21.104540973118414,215.0,180.0,-35.0,35.0,-35.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0493,Other,18.0,45.899,44.394,32.759,2.61,37.187,28.621734058554384,72.0,-21.148675938560274,42.0,28.0,-14.0,14.0,-14.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0198,Male,44.0,83.064,17.927,33.55,64.288,64.896,28.732153548231462,71.0,-21.162748715949814,287.0,250.0,-37.0,37.0,-37.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0382,Other,58.0,94.892,31.442,56.677,18.504,81.277,28.246756865160897,70.0,-21.201843543863358,687.0,720.0,33.0,33.0,33.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0422,Female,43.0,28.834,56.776,57.351,27.214,73.853,29.053720222819223,69.0,-21.237102496026694,687.0,723.0,36.0,36.0,36.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0242,Female,22.0,24.842,91.294,46.087,14.778,87.486,28.63625120485366,68.0,-21.34764909953862,623.0,650.0,27.0,27.0,27.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0341,Male,18.0,37.5,44.827,32.092,46.34,54.204,28.74518873357644,67.0,-21.42843848173998,42.0,62.0,20.0,20.0,20.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0222,Other,32.0,81.189,71.503,56.635,72.076,57.574,27.344315221343305,66.0,-21.617792386375722,472.0,420.0,-52.0,52.0,-52.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0318,Male,29.0,88.709,84.938,13.35,31.265,75.738,29.39761858222497,65.0,-21.62698048224774,623.0,687.0,64.0,64.0,64.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0195,Other,58.0,72.312,42.367,6.06,55.61,2.653,29.762679133639956,64.0,-21.687743859230352,217.0,289.0,72.0,72.0,72.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0226,Female,37.0,9.645,82.409,47.134,60.455,77.719,29.21751636311854,63.0,-21.68857854357518,687.0,723.0,36.0,36.0,36.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0450,Male,43.0,40.305,31.204,49.4,96.2,8.701,29.055528586945925,62.0,-21.770290066634452,325.0,360.0,35.0,35.0,35.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0067,Male,21.0,54.342,24.135,51.282,34.992,23.294,28.504354323935903,61.0,-21.771415565304345,312.0,375.0,63.0,63.0,63.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0362,Female,66.0,57.514,34.999,69.856,89.764,42.443,28.925193798956006,60.0,-21.82954425576487,423.0,490.0,67.0,67.0,67.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0359,Female,42.0,44.717,33.872,72.117,32.795,6.029,28.42442947416787,59.0,-21.88848809040272,217.0,290.0,73.0,73.0,73.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0176,Male,19.0,42.352,40.702,7.823,11.251,9.119,29.691888697506666,57.99999999999999,-21.9491422066162,37.0,52.0,15.0,15.0,15.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0310,Female,51.0,25.465,58.336,64.727,70.238,46.856,28.989398098642887,56.99999999999999,-21.98255989426747,450.0,475.0,25.0,25.0,25.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0384,Female,37.0,76.047,91.578,40.462,56.225,62.915,28.70066504614097,56.00000000000001,-22.081786305345155,682.0,720.0,38.0,38.0,38.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0437,Male,44.0,86.134,28.814,85.754,71.197,73.959,27.27869931782199,55.00000000000001,-22.081976661479995,423.0,490.0,67.0,67.0,67.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0071,Other,65.0,53.3,21.447,23.196,50.363,49.629,30.107939543055412,54.0,-22.093564651740884,217.0,250.0,33.0,33.0,33.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0224,Male,40.0,46.691,9.125,62.552,69.727,48.091,28.580123118167347,53.0,-22.1456432793621,123.0,170.0,47.0,47.0,47.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0458,Other,60.0,26.24,44.684,7.979,75.699,28.007,30.411859131281602,52.0,-22.14854283129736,187.0,210.0,23.0,23.0,23.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0410,Other,31.0,47.861,42.909,41.159,73.662,9.513,28.09508783739298,51.0,-22.175016163012064,137.0,150.0,13.0,13.0,13.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0203,Female,28.0,14.219,70.852,91.866,28.479,41.444,27.77193016293636,50.0,-22.211288446340323,423.0,450.0,27.0,27.0,27.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0186,Male,18.0,89.153,49.468,74.956,72.541,29.169,26.676527523040946,49.0,-22.24735290453974,215.0,250.0,35.0,35.0,35.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0337,Female,53.0,2.705,48.895,39.291,1.415,53.046,30.262048238780324,48.0,-22.278696256292108,623.0,660.0,37.0,37.0,37.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0309,Male,47.0,57.397,52.159,14.633,36.682,85.031,30.19087430559138,47.0,-22.375091282897667,327.0,372.0,45.0,45.0,45.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0446,Male,18.0,63.672,58.796,49.983,6.089,55.193,28.407689719006658,46.0,-22.418328259136658,217.0,290.0,73.0,73.0,73.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0287,Female,63.0,4.08,29.874,78.466,31.4,41.138,29.451281997178437,45.0,-22.474802751687292,623.0,678.0,55.0,55.0,55.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0122,Other,27.0,39.312,70.769,4.709,55.939,3.122,29.428011006504427,44.0,-22.503420456877926,523.0,580.0,57.0,57.0,57.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0333,Other,26.0,15.194,81.144,62.448,32.142,59.638,28.22308943963442,43.0,-22.52324723300271,687.0,720.0,33.0,33.0,33.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0212,Female,35.0,29.704,74.527,40.935,70.359,12.828,29.10616914580483,42.0,-22.552838184834993,650.0,720.0,70.0,70.0,70.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0466,Female,65.0,49.772,24.86,92.964,18.359,66.542,28.44585489689463,41.0,-22.68145613656121,623.0,657.0,34.0,34.0,34.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0420,Other,36.0,5.427,63.844,29.516,81.592,47.012,29.388717763142925,40.0,-22.725349787293162,123.0,150.0,27.0,27.0,27.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0496,Other,43.0,75.461,32.92,79.872,28.461,4.843,27.336945536397863,39.0,-22.733947822042303,450.0,420.0,-30.0,30.0,-30.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0453,Other,46.0,34.427,70.982,23.224,42.18,89.344,29.54244721248953,38.0,-22.787575374369712,487.0,420.0,-67.0,67.0,-67.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0316,Other,39.0,71.037,80.235,52.083,34.622,85.899,28.172004853016738,37.0,-22.89483601886706,687.0,720.0,33.0,33.0,33.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0467,Male,18.0,25.694,41.113,96.754,67.286,26.65,26.916442451484578,36.0,-22.89502310738471,215.0,190.0,-25.0,25.0,-25.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0343,Male,26.0,20.79,67.631,15.184,80.789,31.189,29.744128824942436,35.0,-22.92782056000082,342.0,400.0,58.0,58.0,58.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0171,Male,55.0,4.338,12.476,89.817,11.986,87.011,28.88060315746203,34.0,-22.97019176954786,687.0,732.0,45.0,45.0,45.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0354,Other,41.0,38.744,61.095,79.461,63.03,57.187,27.8270137229912,33.0,-23.026761690745243,452.0,510.0,58.0,58.0,58.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0026,Female,56.0,86.732,65.388,56.953,70.873,19.547,28.132932232341577,32.0,-23.03242911437498,327.0,284.0,-43.0,43.0,-43.0
Alliance_Com_x_Domestic_Sec_x_Strategic_Au,3,ATTACK_VECTORS > Social_Media_Misinformation > Misleading_Narrative_Framing,Misleading_Narrative_Framing,Issue_Position_Taxonomy > Defense_and_National_Security > Strategic_Autonomy_Support,Strategic_Autonomy_Support,Defense_and_National_Security,1,0.1676340225335418,profile_0156,Other,34.0,55.798,76.873,81.965,6.441,26.73,27.281188765731127,31.0,-23.0698031992537,678.0,620.0,-58.0,58.0,-58.0
